uid,strict_status,priority,make,model_as_supplied,asset_title,year_evidence,generation_evidence,visual_trim_evidence,body_style_evidence,faces,likes,metadata_score,duplicate_count,duplicate_rank,creator,licence_recorded,licence_status,commercial_gate,source_page,download_api_endpoint,source_origin,source_uid_valid,visual_qc,glass_qc,interior_qc,pbr_qc,scale_qc,live_link_check,final_publish,decision_reason
bbcbe985ee0c47dfa8615ebf9c1f4ad2,PRIORITY A,First QC queue,SEAT,Seat Leon FR,2022 Seat Leon FR,2022,,FR,Hatchback/Car,1560478,6,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/bbcbe985ee0c47dfa8615ebf9c1f4ad2,https://sketchfab.com/models/bbcbe985ee0c47dfa8615ebf9c1f4ad2/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
135af5331e3d462a82abff8560d03bf0,PRIORITY A,First QC queue,SEAT,Seat Leon Sportstourer,2020 Seat Leon Sportstourer,2020,,,Estate,1353658,6,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/135af5331e3d462a82abff8560d03bf0,https://sketchfab.com/models/135af5331e3d462a82abff8560d03bf0/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
207c89ca4128446c9a135ef2273c6f3b,PRIORITY A,First QC queue,SEAT,Seat Leon Sportstourer FR,2022 Seat Leon Sportstourer FR,2022,,FR,Estate,1593382,9,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/207c89ca4128446c9a135ef2273c6f3b,https://sketchfab.com/models/207c89ca4128446c9a135ef2273c6f3b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
beac05d369eb4ea0a27a238e4e481690,PRIORITY A,First QC queue,SEAT,Seat Leon St,2019 Seat Leon St,2019,,,Hatchback/Car,1199223,13,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/beac05d369eb4ea0a27a238e4e481690,https://sketchfab.com/models/beac05d369eb4ea0a27a238e4e481690/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
52f9feaf70b44950b5120c659477d4b1,PRIORITY A,First QC queue,SEAT,Seat Leon ST Cupra 280,2015 Seat Leon ST Cupra 280,2015,,,Hatchback/Car,1103915,20,86,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/52f9feaf70b44950b5120c659477d4b1,https://sketchfab.com/models/52f9feaf70b44950b5120c659477d4b1/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
946b0f8d4c5d427faf3cc8af32e3b2d9,PRIORITY A,First QC queue,SEAT,SEAT Tarraco,2020 Seat Tarraco e-HYBRID,2020,,,Hatchback/Car,587046,44,87,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/946b0f8d4c5d427faf3cc8af32e3b2d9,https://sketchfab.com/models/946b0f8d4c5d427faf3cc8af32e3b2d9/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d4c0f9e6e13e4eef817f13d62aa169ec,PRIORITY A,First QC queue,SEAT,Seat Tarraco FR,2021 Seat Tarraco FR,2021,,FR,Hatchback/Car,1262491,18,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/d4c0f9e6e13e4eef817f13d62aa169ec,https://sketchfab.com/models/d4c0f9e6e13e4eef817f13d62aa169ec/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c8f3913b66fb424486d8507b997aa6d5,PRIORITY A,First QC queue,SEAT,Seat Tarraco FR,2021 Seat Tarraco FR,2021,,FR,Hatchback/Car,1205827,18,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/c8f3913b66fb424486d8507b997aa6d5,https://sketchfab.com/models/c8f3913b66fb424486d8507b997aa6d5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fcb5b025fd684177a174cc2cc75743c9,PRIORITY B,Manual metadata/visual review,SEAT,SEAT Toledo,2004 - 2009 Seat Toledo (5P),2004–2009,,,Hatchback/Car,209333,22,70,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/fcb5b025fd684177a174cc2cc75743c9,https://sketchfab.com/models/fcb5b025fd684177a174cc2cc75743c9/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
08d50bc892fe4df2a0973722bf242e2a,PRIORITY A,First QC queue,Skoda,Octavia,Škoda Octavia Sedan/Combi MK3 2012-2020,2012–2020,Mk3,,Estate,709477,1,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/08d50bc892fe4df2a0973722bf242e2a,https://sketchfab.com/models/08d50bc892fe4df2a0973722bf242e2a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1504bfb83b144dfabd8d9b53029692ee,PRIORITY A,First QC queue,Skoda,Octavia,2017 Skoda Octavia Combi,2017,,,Estate,1436707,1,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/1504bfb83b144dfabd8d9b53029692ee,https://sketchfab.com/models/1504bfb83b144dfabd8d9b53029692ee/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e2e0be2c52994e3bb6cae225f3e7482d,PRIORITY B,Manual metadata/visual review,Skoda,Skoda Fabia,Skoda Fabia Mk.2,,,,Hatchback/Car,628420,12,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/e2e0be2c52994e3bb6cae225f3e7482d,https://sketchfab.com/models/e2e0be2c52994e3bb6cae225f3e7482d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6d5c9e83f6434a8ba20ef04ac4597b67,PRIORITY B,Manual metadata/visual review,Skoda,Skoda Fabia,Skoda Fabia,,,,Hatchback/Car,996859,6,76,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/6d5c9e83f6434a8ba20ef04ac4597b67,https://sketchfab.com/models/6d5c9e83f6434a8ba20ef04ac4597b67/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
86de6edc04254abd85698290e1a60c21,PRIORITY A,First QC queue,Skoda,Skoda Fabia,Škoda Fabia II 2007-2014,2007–2014,,,Hatchback/Car,987977,5,80,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/86de6edc04254abd85698290e1a60c21,https://sketchfab.com/models/86de6edc04254abd85698290e1a60c21/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e848aeccbbb4456bb50b2d40ec540ac9,PRIORITY A,First QC queue,Skoda,Skoda Fabia,Skoda Fabia 2011,2011,,,Hatchback/Car,1173381,9,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/e848aeccbbb4456bb50b2d40ec540ac9,https://sketchfab.com/models/e848aeccbbb4456bb50b2d40ec540ac9/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
11684cbd5aae496d918db8dc7b78e636,PRIORITY A,First QC queue,Skoda,Skoda Fabia,Skoda Fabia Combi 2011,2011,,,Estate,1220233,9,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/11684cbd5aae496d918db8dc7b78e636,https://sketchfab.com/models/11684cbd5aae496d918db8dc7b78e636/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9cd1c7118a0e4cf9a4e12f74287a8d50,PRIORITY A,First QC queue,Skoda,Skoda Fabia,Skoda Fabia Combi 2019,2019,,,Estate,904702,7,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/9cd1c7118a0e4cf9a4e12f74287a8d50,https://sketchfab.com/models/9cd1c7118a0e4cf9a4e12f74287a8d50/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1706bfcbe59740dda0855c54a6a6f8a2,PRIORITY A,First QC queue,Skoda,Skoda Fabia,Skoda Fabia Scoutline 2019,2019,,,Hatchback/Car,956440,7,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/1706bfcbe59740dda0855c54a6a6f8a2,https://sketchfab.com/models/1706bfcbe59740dda0855c54a6a6f8a2/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6d100a9f85934a39a80bffa5b5c48430,PRIORITY B,Manual metadata/visual review,Skoda,Skoda Octavia,Skoda Octavia MK1 (1U) 1996-2010,1996–2010,Mk1,,Hatchback/Car,420100,3,71,1,1,Merc_TV,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/6d100a9f85934a39a80bffa5b5c48430,https://sketchfab.com/models/6d100a9f85934a39a80bffa5b5c48430/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
04c8459aca804e35806b3dcc69c296db,PRIORITY B,Manual metadata/visual review,Skoda,Skoda Octavia,Skoda Octavia MK1 1996-2010,1996–2010,Mk1,,Hatchback/Car,113800,6,65,1,1,Merc_TV,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/04c8459aca804e35806b3dcc69c296db,https://sketchfab.com/models/04c8459aca804e35806b3dcc69c296db/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
2569b00bd4424316a9c4b7965056213a,PRIORITY A,First QC queue,Skoda,Skoda Octavia,2014 Skoda Octavia,2014,,,Hatchback/Car,1117089,11,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/2569b00bd4424316a9c4b7965056213a,https://sketchfab.com/models/2569b00bd4424316a9c4b7965056213a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8eb303773f83439eb183ac2eb8e03cf5,PRIORITY A,First QC queue,Skoda,Skoda Octavia,2014 Skoda Octavia,2014,,,Hatchback/Car,1011049,7,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/8eb303773f83439eb183ac2eb8e03cf5,https://sketchfab.com/models/8eb303773f83439eb183ac2eb8e03cf5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9ff29f5c721844b09f4016c0be3a7c9a,PRIORITY A,First QC queue,Skoda,Skoda Octavia,Skoda Octavia (MK3) RS 230,2016,Mk3,,Hatchback/Car,1800000,2,86,1,1,DR1KING100K,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/9ff29f5c721844b09f4016c0be3a7c9a,https://sketchfab.com/models/9ff29f5c721844b09f4016c0be3a7c9a/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
146db6aa7d7541b49c7f6f7e2253e18c,PRIORITY A,First QC queue,Skoda,Skoda Octavia,Skoda Octavia (MK4) RS,2020,Mk4,,Hatchback/Car,1700000,3,87,1,1,DR1KING100K,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/146db6aa7d7541b49c7f6f7e2253e18c,https://sketchfab.com/models/146db6aa7d7541b49c7f6f7e2253e18c/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
da2c4ee71a5d417c9f3d48d1d4cc1661,PRIORITY A,First QC queue,Skoda,Skoda Octavia,2025 Skoda Octavia,2025,,,Hatchback/Car,2382136,12,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/da2c4ee71a5d417c9f3d48d1d4cc1661,https://sketchfab.com/models/da2c4ee71a5d417c9f3d48d1d4cc1661/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
827250d1422e4f148b264727fb857f40,PRIORITY A,First QC queue,Skoda,Skoda Octavia Combi,2014 Skoda Octavia Combi,2014,,,Estate,1227151,13,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/827250d1422e4f148b264727fb857f40,https://sketchfab.com/models/827250d1422e4f148b264727fb857f40/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
2dbd7963c22240bebf7cb12e77da7f30,PRIORITY A,First QC queue,Skoda,Skoda Octavia Combi,2017 Skoda Octavia Combi,2017,,,Estate,1436707,21,86,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/2dbd7963c22240bebf7cb12e77da7f30,https://sketchfab.com/models/2dbd7963c22240bebf7cb12e77da7f30/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
100a8f99056a492a85441f09b60b156f,PRIORITY A,First QC queue,Skoda,Skoda Octavia Combi,2017 Skoda Octavia Combi,2017,,,Estate,1434188,6,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/100a8f99056a492a85441f09b60b156f,https://sketchfab.com/models/100a8f99056a492a85441f09b60b156f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6dec1e76fb8d4225b10382cac52ad42b,PRIORITY A,First QC queue,Skoda,Skoda Octavia Combi,2025 Skoda Octavia Combi,2025,,,Estate,2430605,7,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/6dec1e76fb8d4225b10382cac52ad42b,https://sketchfab.com/models/6dec1e76fb8d4225b10382cac52ad42b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ae05d45a7d0d4767b6f81eb0ef708a63,PRIORITY A,First QC queue,Skoda,Skoda Octavia Estate,2020 Skoda Octavia Estate,2020,,,Estate,2197346,23,86,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/ae05d45a7d0d4767b6f81eb0ef708a63,https://sketchfab.com/models/ae05d45a7d0d4767b6f81eb0ef708a63/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
f8bb8c0c29d14a1a83740f477915486c,PRIORITY A,First QC queue,Skoda,Skoda Octavia Estate,2020 Skoda Octavia Estate,2020,,,Estate,1321883,6,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/f8bb8c0c29d14a1a83740f477915486c,https://sketchfab.com/models/f8bb8c0c29d14a1a83740f477915486c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
791f9f0897d541deabb19148aaad0fba,PRIORITY A,First QC queue,Skoda,Skoda Octavia Sedan,2020 Skoda Octavia Sedan,2020,,,Saloon,2111548,18,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/791f9f0897d541deabb19148aaad0fba,https://sketchfab.com/models/791f9f0897d541deabb19148aaad0fba/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
7a8659d2502d4967b711b800381d820f,PRIORITY A,First QC queue,Skoda,Skoda Scala,Skoda Scala 2019,2019,,,Hatchback/Car,1348385,8,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/7a8659d2502d4967b711b800381d820f,https://sketchfab.com/models/7a8659d2502d4967b711b800381d820f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
53dfe733a62a4a419a7e50ae1f58b54f,PRIORITY A,First QC queue,Skoda,Skoda Superb,2009 Skoda Superb,2009,,,Hatchback/Car,593699,65,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/53dfe733a62a4a419a7e50ae1f58b54f,https://sketchfab.com/models/53dfe733a62a4a419a7e50ae1f58b54f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d75bc4356ab440e7892b760546f402b2,PRIORITY B,Manual metadata/visual review,Smart,Fortwo,Smart FORTWO (SubD),,,,Hatchback/Car,264749,59,71,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/d75bc4356ab440e7892b760546f402b2,https://sketchfab.com/models/d75bc4356ab440e7892b760546f402b2/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
85bcc87df4ab4d729f2d2c2494de49b1,PRIORITY B,Manual metadata/visual review,Smart,Fortwo,Smart forTwo 1999 4x4 VLE,1999,,,Hatchback/Car,1212020,1,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/85bcc87df4ab4d729f2d2c2494de49b1,https://sketchfab.com/models/85bcc87df4ab4d729f2d2c2494de49b1/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
5e456d65c1e9404184193712099e5641,PRIORITY B,Manual metadata/visual review,Smart,Fortwo,2010 Smart ForTwo,2010,,,Hatchback/Car,195090,25,66,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/5e456d65c1e9404184193712099e5641,https://sketchfab.com/models/5e456d65c1e9404184193712099e5641/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
7fb4298d5d8f4185b25bb2c43d7f3787,PRIORITY B,Manual metadata/visual review,Subaru,Impreza,Subaru Impreza,,,,Hatchback/Car,139218,121,65,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/7fb4298d5d8f4185b25bb2c43d7f3787,https://huggingface.co/datasets/allenai/objaverse/resolve/main/glbs/7f/7fb4298d5d8f4185b25bb2c43d7f3787.glb,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
02969c3253b441c09e5925ccef0b546e,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Forester,Subaru Forester S Turbo,,,,Hatchback/Car,904142,18,68,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/02969c3253b441c09e5925ccef0b546e,https://sketchfab.com/models/02969c3253b441c09e5925ccef0b546e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e65de675f5ed42d3895cc7cd495a3d25,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Forester,Subaru Forester II,,,,Hatchback/Car,1273306,14,68,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/e65de675f5ed42d3895cc7cd495a3d25,https://sketchfab.com/models/e65de675f5ed42d3895cc7cd495a3d25/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
05206d5ec100467b87d43390ae8a076d,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Forester,2009 Subaru Forester,2009,,,Hatchback/Car,1307368,9,71,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/05206d5ec100467b87d43390ae8a076d,https://sketchfab.com/models/05206d5ec100467b87d43390ae8a076d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
31c7af107f8f49b1b1308bd29276965e,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Forester,Subaru Forester 2019,2019,,,Hatchback/Car,1483489,9,74,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/31c7af107f8f49b1b1308bd29276965e,https://sketchfab.com/models/31c7af107f8f49b1b1308bd29276965e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
611ae23685c14134b5a4f3decde248e9,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Forester,2020 Subaru Forester,2020,,,Hatchback/Car,480440,18,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/611ae23685c14134b5a4f3decde248e9,https://sketchfab.com/models/611ae23685c14134b5a4f3decde248e9/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8df4b77df2214f4bbce9bb2766e8b121,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Legacy,Subaru Legacy ii,,,,Hatchback/Car,1264348,12,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/8df4b77df2214f4bbce9bb2766e8b121,https://sketchfab.com/models/8df4b77df2214f4bbce9bb2766e8b121/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
2e7d4643c6af4a2190cb65b4174eb50d,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Legacy,Subaru Legacy,,,,Hatchback/Car,1429428,9,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/2e7d4643c6af4a2190cb65b4174eb50d,https://sketchfab.com/models/2e7d4643c6af4a2190cb65b4174eb50d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
4b823445adaf428e8582125b0fc33643,PRIORITY A,First QC queue,Subaru,Subaru Legacy,2008 Subaru Legacy Wagon,2008,,,Estate,1433417,9,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/4b823445adaf428e8582125b0fc33643,https://sketchfab.com/models/4b823445adaf428e8582125b0fc33643/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
4f04dd3e5618443f8798608d132b9103,PRIORITY A,First QC queue,Subaru,Subaru Legacy,2010 Subaru Legacy Wagon And Sedan,2010,,,Estate,1900067,14,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/4f04dd3e5618443f8798608d132b9103,https://sketchfab.com/models/4f04dd3e5618443f8798608d132b9103/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
81d93cbc27c3401b979fadb51ec90f55,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Levorg,Subaru Levorg,,,,Hatchback/Car,972438,11,67,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/81d93cbc27c3401b979fadb51ec90f55,https://sketchfab.com/models/81d93cbc27c3401b979fadb51ec90f55/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
88a0bdabbb424ab481839fe00d48adc5,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Levorg,Subaru Levorg HQ Interior,,,,Hatchback/Car,2759474,13,59,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/88a0bdabbb424ab481839fe00d48adc5,https://sketchfab.com/models/88a0bdabbb424ab481839fe00d48adc5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
0afec05fc27044c783f2acd63de29d5e,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Outback,Subaru Outback,,,,Hatchback/Car,153069,19,62,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/0afec05fc27044c783f2acd63de29d5e,https://sketchfab.com/models/0afec05fc27044c783f2acd63de29d5e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
eb8599f127af496ea415648f45e2249b,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Outback,2008 Subaru Outback,2008,,,Hatchback/Car,1612860,9,71,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/eb8599f127af496ea415648f45e2249b,https://sketchfab.com/models/eb8599f127af496ea415648f45e2249b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
